ID,EAN,Name,Width,Length,Height,Frame width,Folded up height,Folded up projection,Folded down projection,Frame distance from ground,Mounting frame height,Maximum mattress depth,Orientation,Type,Color,Weight,Stock,Package Dimensions,Price GBP,Price EURO,Price USD,Sale Percent,Sale Fix GBP,Sale Fix EURO,Sale Fix USD,Sale Price GBP,Sale Price EURO,Sale Price USD,Category,Backorder,Visibility,Warranty,Description,Product Images,Product Image Alt,Slug,Meta Title,Meta Description
85,5082102514585,Small Single XL Long Vertical Studio MORPHY™ Bed,800,2000,,900,2035,400,2150,204,510,300,Vertical,Studio,Black,,100,,1099,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Small Single XL Long Vertical Studio MORPHY™ Bed 80x200 Black,small-single-xl-long-vertical-studio-morphy-bed-80x200,Small Single XL Long Vertical Studio MORPHY™ Bed 80x200,Small Single XL Long Vertical Studio MORPHY™ Bed 80x200 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to cha Shop now!
86,5078602442296,Single Vertical Studio MORPHY™ Bed,900,1900,,1000,1935,400,2050,204,510,300,Vertical,Studio,Black,,100,,1099,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Single Vertical Studio MORPHY™ Bed 90x190 Black,single-vertical-studio-morphy-bed-90x190,Single Vertical Studio MORPHY™ Bed 90x190,Single Vertical Studio MORPHY™ Bed 90x190 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces a Shop now!
87,5074100915384,European Single Vertical Studio MORPHY™ Bed,900,2000,,1000,2035,400,2150,204,510,300,Vertical,Studio,Black,,100,,1099,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Single Vertical Studio MORPHY™ Bed 90x200 Black,european-single-vertical-studio-morphy-bed-90x200,European Single Vertical Studio MORPHY™ Bed 90x200,European Single Vertical Studio MORPHY™ Bed 90x200 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing Shop now!
88,5093889375868,European Single XL Vertical Studio MORPHY™ Bed,960,1900,,1060,1935,400,2050,204,510,300,Vertical,Studio,Black,,100,,1149,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Single XL Vertical Studio MORPHY™ Bed 96x190 Black,european-single-xl-vertical-studio-morphy-bed-96x190,European Single XL Vertical Studio MORPHY™ Bed 96x190,European Single XL Vertical Studio MORPHY™ Bed 96x190 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to chang Shop now!
89,5073392409311,European Single XL Long Vertical Studio MORPHY™ Bed,960,2000,,1060,2035,400,2150,204,510,300,Vertical,Studio,Black,,100,,1149,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Single XL Long Vertical Studio MORPHY™ Bed 96x200 Black,european-single-xl-long-vertical-studio-morphy-bed-96x200,European Single XL Long Vertical Studio MORPHY™ Bed 96x200,European Single XL Long Vertical Studio MORPHY™ Bed 96x200 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to  Shop now!
90,5083729654197,Single XL Vertical Studio MORPHY™ Bed,1000,1900,,1100,1935,400,2050,204,510,300,Vertical,Studio,Black,,100,,1149,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Single XL Vertical Studio MORPHY™ Bed 100x190 Black,single-xl-vertical-studio-morphy-bed-100x190,Single XL Vertical Studio MORPHY™ Bed 100x190,Single XL Vertical Studio MORPHY™ Bed 100x190 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spac Shop now!
91,5034737208639,Single XL Long Vertical Studio MORPHY™ Bed,1000,2000,,1100,2035,400,2150,204,510,300,Vertical,Studio,Black,,100,,1149,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Single XL Long Vertical Studio MORPHY™ Bed 100x200 Black,single-xl-long-vertical-studio-morphy-bed-100x200,Single XL Long Vertical Studio MORPHY™ Bed 100x200,Single XL Long Vertical Studio MORPHY™ Bed 100x200 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing Shop now!
92,5090109550083,Small Double Vertical Studio MORPHY™ Bed,1200,1900,,1300,1935,400,2050,204,510,300,Vertical,Studio,Black,,100,,1199,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Small Double Vertical Studio MORPHY™ Bed 120x190 Black,small-double-vertical-studio-morphy-bed-120x190,Small Double Vertical Studio MORPHY™ Bed 120x190,Small Double Vertical Studio MORPHY™ Bed 120x190 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing s Shop now!
93,5028333409091,European Small Double Vertical Studio MORPHY™ Bed,1200,2000,,1300,2035,400,2150,204,510,300,Vertical,Studio,Black,,100,,1199,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Small Double Vertical Studio MORPHY™ Bed 120x200 Black,european-small-double-vertical-studio-morphy-bed-120x200,European Small Double Vertical Studio MORPHY™ Bed 120x200,European Small Double Vertical Studio MORPHY™ Bed 120x200 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to c Shop now!
94,5005423621027,Double Vertical Studio MORPHY™ Bed,1350,1900,,1450,1935,400,2050,204,510,300,Vertical,Studio,Black,,100,,1299,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,Double Vertical Studio MORPHY™ Bed 135x190 Black,double-vertical-studio-morphy-bed-135x190,Double Vertical Studio MORPHY™ Bed 135x190,Double Vertical Studio MORPHY™ Bed 135x190 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces  Shop now!
95,5041882523383,European Double Vertical Studio MORPHY™ Bed,1400,1900,,1500,1935,400,2050,204,510,300,Vertical,Studio,Black,,100,,1299,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Double Vertical Studio MORPHY™ Bed 140x190 Black,european-double-vertical-studio-morphy-bed-140x190,European Double Vertical Studio MORPHY™ Bed 140x190,European Double Vertical Studio MORPHY™ Bed 140x190 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changin Shop now!
96,5052699457560,European Double Long Vertical Studio MORPHY™ Bed,1400,2000,,1500,2035,400,2150,204,510,300,Vertical,Studio,Black,,100,,1399,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,European Double Long Vertical Studio MORPHY™ Bed 140x200 Black,european-double-long-vertical-studio-morphy-bed-140x200,European Double Long Vertical Studio MORPHY™ Bed 140x200,European Double Long Vertical Studio MORPHY™ Bed 140x200 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to ch Shop now!
97,5016080375993,King Vertical Studio MORPHY™ Bed,1500,2000,,1600,2035,400,2150,204,510,300,Vertical,Studio,Black,,100,,1399,,,,,,,,,,MORPHY™ Beds > Vertical > Studio,TRUE,Visible,Lifetime,"The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces and needs. Its versatile frame can be configured in different sizes and orientations, while the space-saving fold-away design and gas-assisted mechanism make it practical for everyday use. The modular construction also allows the system to be reconfigured or expanded over time, making it an ideal long-term solution for modern multifunctional homes.",,King Vertical Studio MORPHY™ Bed 150x200 Black,king-vertical-studio-morphy-bed-150x200,King Vertical Studio MORPHY™ Bed 150x200,King Vertical Studio MORPHY™ Bed 150x200 - The Morphy Wall Bed is a flexible modular sleeping system designed to adapt to changing spaces an Shop now!
